OBJECTID,ID,District_Name,Year,Survey_Type,Vaccine,Metric,Value_Percent,Enrollment
19400,9292,Greeley 6,2020/2021,School,Tdap,Medical Exemption,0.05,16256
19401,9292,Greeley 6,2020/2021,School,Tdap,Non-Medical Exemption,0.8,16256
19402,9292,Greeley 6,2020/2021,School,Varicella,Fully Immunized,97.18,21926
19403,9292,Greeley 6,2020/2021,School,Varicella,In Process,0.01,21926
19404,9292,Greeley 6,2020/2021,School,Varicella,IncompleteRecordCount,1.6,21926
19405,9292,Greeley 6,2020/2021,School,Varicella,Medical Exemption,0.11,21926
19406,9292,Greeley 6,2020/2021,School,Varicella,Non-Medical Exemption,1.05,21926
19407,9292,Greeley 6,2021/2022,Kindergarten,,Summary Compliant,95.37,1943
19408,9292,Greeley 6,2021/2022,Kindergarten,DTaP,Fully Immunized,95.11,1943
19409,9292,Greeley 6,2021/2022,Kindergarten,DTaP,In Process,1.03,1943
19410,9292,Greeley 6,2021/2022,Kindergarten,DTaP,IncompleteRecordCount,2.83,1943
19411,9292,Greeley 6,2021/2022,Kindergarten,DTaP,Medical Exemption,0.1,1943
19412,9292,Greeley 6,2021/2022,Kindergarten,DTaP,Non-Medical Exemption,0.93,1943
19413,9292,Greeley 6,2021/2022,Kindergarten,HepB,Fully Immunized,96.91,1943
19414,9292,Greeley 6,2021/2022,Kindergarten,HepB,In Process,0.36,1943
19415,9292,Greeley 6,2021/2022,Kindergarten,HepB,IncompleteRecordCount,1.96,1943
19416,9292,Greeley 6,2021/2022,Kindergarten,HepB,Medical Exemption,0.05,1943
19417,9292,Greeley 6,2021/2022,Kindergarten,HepB,Non-Medical Exemption,0.72,1943
19418,9292,Greeley 6,2021/2022,Kindergarten,MMR,Fully Immunized,95.01,1943
19419,9292,Greeley 6,2021/2022,Kindergarten,MMR,In Process,0.1,1943
19420,9292,Greeley 6,2021/2022,Kindergarten,MMR,IncompleteRecordCount,3.76,1943
19421,9292,Greeley 6,2021/2022,Kindergarten,MMR,Medical Exemption,0.1,1943
19422,9292,Greeley 6,2021/2022,Kindergarten,MMR,Non-Medical Exemption,1.03,1943
19423,9292,Greeley 6,2021/2022,Kindergarten,Polio,Fully Immunized,95.42,1943
19424,9292,Greeley 6,2021/2022,Kindergarten,Polio,In Process,0.67,1943
19425,9292,Greeley 6,2021/2022,Kindergarten,Polio,IncompleteRecordCount,2.88,1943
19426,9292,Greeley 6,2021/2022,Kindergarten,Polio,Medical Exemption,0.1,1943
19427,9292,Greeley 6,2021/2022,Kindergarten,Polio,Non-Medical Exemption,0.93,1943
19428,9292,Greeley 6,2021/2022,Kindergarten,Varicella,Fully Immunized,94.49,1943
19429,9292,Greeley 6,2021/2022,Kindergarten,Varicella,In Process,0.93,1943
19430,9292,Greeley 6,2021/2022,Kindergarten,Varicella,IncompleteRecordCount,3.5,1943
19431,9292,Greeley 6,2021/2022,Kindergarten,Varicella,Medical Exemption,0.1,1943
19432,9292,Greeley 6,2021/2022,Kindergarten,Varicella,Non-Medical Exemption,0.98,1943
19433,9292,Greeley 6,2021/2022,School,,Summary Compliant,97.55,22265
19434,9292,Greeley 6,2021/2022,School,DTaP,Fully Immunized,96.82,22265
19435,9292,Greeley 6,2021/2022,School,DTaP,In Process,0.24,22265
19436,9292,Greeley 6,2021/2022,School,DTaP,IncompleteRecordCount,1.82,22265
19437,9292,Greeley 6,2021/2022,School,DTaP,Medical Exemption,0.08,22265
19438,9292,Greeley 6,2021/2022,School,DTaP,Non-Medical Exemption,0.93,22265
19439,9292,Greeley 6,2021/2022,School,HepB,Fully Immunized,97.77,22265
19440,9292,Greeley 6,2021/2022,School,HepB,In Process,0.15,22265
19441,9292,Greeley 6,2021/2022,School,HepB,IncompleteRecordCount,1.04,22265
19442,9292,Greeley 6,2021/2022,School,HepB,Medical Exemption,0.09,22265
19443,9292,Greeley 6,2021/2022,School,HepB,Non-Medical Exemption,0.85,22265
19444,9292,Greeley 6,2021/2022,School,MMR,Fully Immunized,97.28,22265
19445,9292,Greeley 6,2021/2022,School,MMR,In Process,0.03,22265
19446,9292,Greeley 6,2021/2022,School,MMR,IncompleteRecordCount,1.54,22265
19447,9292,Greeley 6,2021/2022,School,MMR,Medical Exemption,0.1,22265
19448,9292,Greeley 6,2021/2022,School,MMR,Non-Medical Exemption,0.94,22265
19449,9292,Greeley 6,2021/2022,School,Polio,Fully Immunized,97.39,22265
19450,9292,Greeley 6,2021/2022,School,Polio,In Process,0.18,22265
19451,9292,Greeley 6,2021/2022,School,Polio,IncompleteRecordCount,1.35,22265
19452,9292,Greeley 6,2021/2022,School,Polio,Medical Exemption,0.08,22265
19453,9292,Greeley 6,2021/2022,School,Polio,Non-Medical Exemption,0.9,22265
19454,9292,Greeley 6,2021/2022,School,Tdap,Fully Immunized,66.87,16769
19455,9292,Greeley 6,2021/2022,School,Tdap,In Process,0.01,16769
19456,9292,Greeley 6,2021/2022,School,Tdap,IncompleteRecordCount,2.53,16769
19457,9292,Greeley 6,2021/2022,School,Tdap,Medical Exemption,0.04,16769
19458,9292,Greeley 6,2021/2022,School,Tdap,Non-Medical Exemption,0.88,16769
19459,9292,Greeley 6,2021/2022,School,Varicella,Fully Immunized,97.15,22265
19460,9292,Greeley 6,2021/2022,School,Varicella,In Process,0.24,22265
19461,9292,Greeley 6,2021/2022,School,Varicella,IncompleteRecordCount,1.47,22265
19462,9292,Greeley 6,2021/2022,School,Varicella,Medical Exemption,0.11,22265
19463,9292,Greeley 6,2021/2022,School,Varicella,Non-Medical Exemption,0.92,22265
19464,9292,Greeley 6,2022/2023,Kindergarten,,Summary Compliant,96.21,1819
19465,9292,Greeley 6,2022/2023,Kindergarten,DTaP,Fully Immunized,95.66,1819
19466,9292,Greeley 6,2022/2023,Kindergarten,DTaP,In Process,0.71,1819
19467,9292,Greeley 6,2022/2023,Kindergarten,DTaP,IncompleteRecordCount,2.69,1819
19468,9292,Greeley 6,2022/2023,Kindergarten,DTaP,Medical Exemption,0.22,1819
19469,9292,Greeley 6,2022/2023,Kindergarten,DTaP,Non-Medical Exemption,0.71,1819
19470,9292,Greeley 6,2022/2023,Kindergarten,HepB,Fully Immunized,97.75,1819
19471,9292,Greeley 6,2022/2023,Kindergarten,HepB,In Process,0.27,1819
19472,9292,Greeley 6,2022/2023,Kindergarten,HepB,IncompleteRecordCount,1.04,1819
19473,9292,Greeley 6,2022/2023,Kindergarten,HepB,Medical Exemption,0.27,1819
19474,9292,Greeley 6,2022/2023,Kindergarten,HepB,Non-Medical Exemption,0.66,1819
19475,9292,Greeley 6,2022/2023,Kindergarten,MMR,Fully Immunized,95.82,1819
19476,9292,Greeley 6,2022/2023,Kindergarten,MMR,In Process,0.05,1819
19477,9292,Greeley 6,2022/2023,Kindergarten,MMR,IncompleteRecordCount,3.02,1819
19478,9292,Greeley 6,2022/2023,Kindergarten,MMR,Medical Exemption,0.38,1819
19479,9292,Greeley 6,2022/2023,Kindergarten,MMR,Non-Medical Exemption,0.71,1819
19480,9292,Greeley 6,2022/2023,Kindergarten,Polio,Fully Immunized,95.71,1819
19481,9292,Greeley 6,2022/2023,Kindergarten,Polio,In Process,0.38,1819
19482,9292,Greeley 6,2022/2023,Kindergarten,Polio,IncompleteRecordCount,2.97,1819
19483,9292,Greeley 6,2022/2023,Kindergarten,Polio,Medical Exemption,0.22,1819
19484,9292,Greeley 6,2022/2023,Kindergarten,Polio,Non-Medical Exemption,0.71,1819
19485,9292,Greeley 6,2022/2023,Kindergarten,Varicella,Fully Immunized,95.38,1819
19486,9292,Greeley 6,2022/2023,Kindergarten,Varicella,In Process,0.44,1819
19487,9292,Greeley 6,2022/2023,Kindergarten,Varicella,IncompleteRecordCount,3.02,1819
19488,9292,Greeley 6,2022/2023,Kindergarten,Varicella,Medical Exemption,0.38,1819
19489,9292,Greeley 6,2022/2023,Kindergarten,Varicella,Non-Medical Exemption,0.77,1819
19490,9292,Greeley 6,2022/2023,School,,Summary Compliant,97.83,22669
19491,9292,Greeley 6,2022/2023,School,DTaP,Fully Immunized,96.83,22669
19492,9292,Greeley 6,2022/2023,School,DTaP,In Process,0.36,22669
19493,9292,Greeley 6,2022/2023,School,DTaP,IncompleteRecordCount,2.23,22669
19494,9292,Greeley 6,2022/2023,School,DTaP,Medical Exemption,0.09,22669
19495,9292,Greeley 6,2022/2023,School,DTaP,Non-Medical Exemption,0.49,22669
19496,9292,Greeley 6,2022/2023,School,HepB,Fully Immunized,97.79,22669
19497,9292,Greeley 6,2022/2023,School,HepB,In Process,0.22,22669
19498,9292,Greeley 6,2022/2023,School,HepB,IncompleteRecordCount,1.42,22669
19499,9292,Greeley 6,2022/2023,School,HepB,Medical Exemption,0.11,22669
19500,9292,Greeley 6,2022/2023,School,HepB,Non-Medical Exemption,0.47,22669
19501,9292,Greeley 6,2022/2023,School,MMR,Fully Immunized,97.68,22669
19502,9292,Greeley 6,2022/2023,School,MMR,In Process,0.04,22669
19503,9292,Greeley 6,2022/2023,School,MMR,IncompleteRecordCount,1.64,22669
19504,9292,Greeley 6,2022/2023,School,MMR,Medical Exemption,0.12,22669
19505,9292,Greeley 6,2022/2023,School,MMR,Non-Medical Exemption,0.52,22669
19506,9292,Greeley 6,2022/2023,School,Polio,Fully Immunized,97.45,22669
19507,9292,Greeley 6,2022/2023,School,Polio,In Process,0.3,22669
19508,9292,Greeley 6,2022/2023,School,Polio,IncompleteRecordCount,1.62,22669
19509,9292,Greeley 6,2022/2023,School,Polio,Medical Exemption,0.09,22669
19510,9292,Greeley 6,2022/2023,School,Polio,Non-Medical Exemption,0.53,22669
19511,9292,Greeley 6,2022/2023,School,Tdap,Fully Immunized,66.93,17104
19512,9292,Greeley 6,2022/2023,School,Tdap,IncompleteRecordCount,2.3,17104
19513,9292,Greeley 6,2022/2023,School,Tdap,Medical Exemption,0.04,17104
19514,9292,Greeley 6,2022/2023,School,Tdap,Non-Medical Exemption,0.3,17104
19515,9292,Greeley 6,2022/2023,School,Varicella,Fully Immunized,97.33,22669
19516,9292,Greeley 6,2022/2023,School,Varicella,In Process,0.24,22669
19517,9292,Greeley 6,2022/2023,School,Varicella,IncompleteRecordCount,1.78,22669
19518,9292,Greeley 6,2022/2023,School,Varicella,Medical Exemption,0.12,22669
19519,9292,Greeley 6,2022/2023,School,Varicella,Non-Medical Exemption,0.53,22669
19520,9292,Greeley 6,2023/2024,Kindergarten,,Summary Compliant,95.79,1831
19521,9292,Greeley 6,2023/2024,Kindergarten,DTaP,Fully Immunized,94.81,1831
19522,9292,Greeley 6,2023/2024,Kindergarten,DTaP,In Process,1.37,1831
19523,9292,Greeley 6,2023/2024,Kindergarten,DTaP,IncompleteRecordCount,3.39,1831
19524,9292,Greeley 6,2023/2024,Kindergarten,DTaP,Non-Medical Exemption,0.44,1831
19525,9292,Greeley 6,2023/2024,Kindergarten,HepB,Fully Immunized,97.43,1831
19526,9292,Greeley 6,2023/2024,Kindergarten,HepB,In Process,0.16,1831
19527,9292,Greeley 6,2023/2024,Kindergarten,HepB,IncompleteRecordCount,2.13,1831
19528,9292,Greeley 6,2023/2024,Kindergarten,HepB,Non-Medical Exemption,0.27,1831
19529,9292,Greeley 6,2023/2024,Kindergarten,MMR,Fully Immunized,95.36,1831
19530,9292,Greeley 6,2023/2024,Kindergarten,MMR,IncompleteRecordCount,4.1,1831
19531,9292,Greeley 6,2023/2024,Kindergarten,MMR,Medical Exemption,0.11,1831
19532,9292,Greeley 6,2023/2024,Kindergarten,MMR,Non-Medical Exemption,0.44,1831
19533,9292,Greeley 6,2023/2024,Kindergarten,Polio,Fully Immunized,95.79,1831
19534,9292,Greeley 6,2023/2024,Kindergarten,Polio,In Process,0.6,1831
19535,9292,Greeley 6,2023/2024,Kindergarten,Polio,IncompleteRecordCount,3.28,1831
19536,9292,Greeley 6,2023/2024,Kindergarten,Polio,Non-Medical Exemption,0.33,1831
19537,9292,Greeley 6,2023/2024,Kindergarten,Varicella,Fully Immunized,94.54,1831
19538,9292,Greeley 6,2023/2024,Kindergarten,Varicella,In Process,1.2,1831
19539,9292,Greeley 6,2023/2024,Kindergarten,Varicella,IncompleteRecordCount,3.71,1831
19540,9292,Greeley 6,2023/2024,Kindergarten,Varicella,Medical Exemption,0.05,1831
19541,9292,Greeley 6,2023/2024,Kindergarten,Varicella,Non-Medical Exemption,0.49,1831
19542,9292,Greeley 6,2023/2024,School,,Summary Compliant,97.22,22905
19543,9292,Greeley 6,2023/2024,School,DTaP,Fully Immunized,96.08,22905
19544,9292,Greeley 6,2023/2024,School,DTaP,In Process,0.45,22905
19545,9292,Greeley 6,2023/2024,School,DTaP,IncompleteRecordCount,3.11,22905
19546,9292,Greeley 6,2023/2024,School,DTaP,Medical Exemption,0.07,22905
19547,9292,Greeley 6,2023/2024,School,DTaP,Non-Medical Exemption,0.29,22905
19548,9292,Greeley 6,2023/2024,School,HepB,Fully Immunized,97.4,22905
19549,9292,Greeley 6,2023/2024,School,HepB,In Process,0.21,22905
19550,9292,Greeley 6,2023/2024,School,HepB,IncompleteRecordCount,2.03,22905
19551,9292,Greeley 6,2023/2024,School,HepB,Medical Exemption,0.08,22905
19552,9292,Greeley 6,2023/2024,School,HepB,Non-Medical Exemption,0.28,22905
19553,9292,Greeley 6,2023/2024,School,MMR,Fully Immunized,97.24,22905
19554,9292,Greeley 6,2023/2024,School,MMR,In Process,0.02,22905
19555,9292,Greeley 6,2023/2024,School,MMR,IncompleteRecordCount,2.31,22905
19556,9292,Greeley 6,2023/2024,School,MMR,Medical Exemption,0.12,22905
19557,9292,Greeley 6,2023/2024,School,MMR,Non-Medical Exemption,0.31,22905
19558,9292,Greeley 6,2023/2024,School,Polio,Fully Immunized,96.98,22905
19559,9292,Greeley 6,2023/2024,School,Polio,In Process,0.33,22905
19560,9292,Greeley 6,2023/2024,School,Polio,IncompleteRecordCount,2.31,22905
19561,9292,Greeley 6,2023/2024,School,Polio,Medical Exemption,0.07,22905
19562,9292,Greeley 6,2023/2024,School,Polio,Non-Medical Exemption,0.31,22905
19563,9292,Greeley 6,2023/2024,School,Tdap,Fully Immunized,63.71,18014
19564,9292,Greeley 6,2023/2024,School,Tdap,IncompleteRecordCount,2.81,18014
19565,9292,Greeley 6,2023/2024,School,Tdap,Medical Exemption,0.03,18014
19566,9292,Greeley 6,2023/2024,School,Tdap,Non-Medical Exemption,0.24,18014
19567,9292,Greeley 6,2023/2024,School,Varicella,Fully Immunized,96.42,22905
19568,9292,Greeley 6,2023/2024,School,Varicella,In Process,0.42,22905
19569,9292,Greeley 6,2023/2024,School,Varicella,IncompleteRecordCount,2.71,22905
19570,9292,Greeley 6,2023/2024,School,Varicella,Medical Exemption,0.12,22905
19571,9292,Greeley 6,2023/2024,School,Varicella,Non-Medical Exemption,0.32,22905
19572,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,,Summary Compliant,72.08,154
19573,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,DTaP,Fully Immunized,69.48,154
19574,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,DTaP,IncompleteRecordCount,22.73,154
19575,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,DTaP,Non-Medical Exemption,6.49,154
19576,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,HepB,Fully Immunized,81.17,154
19577,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,HepB,IncompleteRecordCount,7.79,154
19578,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,HepB,Non-Medical Exemption,9.74,154
19579,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,MMR,Fully Immunized,67.53,154
19580,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,MMR,IncompleteRecordCount,23.38,154
19581,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,MMR,Non-Medical Exemption,7.79,154
19582,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,Polio,Fully Immunized,72.73,154
19583,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,Polio,IncompleteRecordCount,18.83,154
19584,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,Polio,Non-Medical Exemption,7.14,154
19585,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,Varicella,Fully Immunized,64.94,154
19586,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,Varicella,IncompleteRecordCount,22.08,154
19587,9293,Gunnison Watershed RE1J,2017/2018,Kindergarten,Varicella,Non-Medical Exemption,11.69,154
19588,9293,Gunnison Watershed RE1J,2017/2018,School,,Summary Compliant,87.18,2012
19589,9293,Gunnison Watershed RE1J,2017/2018,School,DTaP,Fully Immunized,86.23,2012
19590,9293,Gunnison Watershed RE1J,2017/2018,School,DTaP,IncompleteRecordCount,3.58,2012
19591,9293,Gunnison Watershed RE1J,2017/2018,School,DTaP,Non-Medical Exemption,9.39,2012
19592,9293,Gunnison Watershed RE1J,2017/2018,School,HepB,Fully Immunized,87.43,2012
19593,9293,Gunnison Watershed RE1J,2017/2018,School,HepB,IncompleteRecordCount,1.34,2012
19594,9293,Gunnison Watershed RE1J,2017/2018,School,HepB,Non-Medical Exemption,10.44,2012
19595,9293,Gunnison Watershed RE1J,2017/2018,School,MMR,Fully Immunized,87.33,2012
19596,9293,Gunnison Watershed RE1J,2017/2018,School,MMR,IncompleteRecordCount,3.48,2012
19597,9293,Gunnison Watershed RE1J,2017/2018,School,MMR,Non-Medical Exemption,8.4,2012
19598,9293,Gunnison Watershed RE1J,2017/2018,School,Polio,Fully Immunized,87.18,2012
19599,9293,Gunnison Watershed RE1J,2017/2018,School,Polio,IncompleteRecordCount,3.03,2012
19600,9293,Gunnison Watershed RE1J,2017/2018,School,Polio,Non-Medical Exemption,9,2012
19601,9293,Gunnison Watershed RE1J,2017/2018,School,Tdap,Fully Immunized,77.65,1123
19602,9293,Gunnison Watershed RE1J,2017/2018,School,Tdap,IncompleteRecordCount,11.93,1123
19603,9293,Gunnison Watershed RE1J,2017/2018,School,Tdap,Non-Medical Exemption,6.77,1123
19604,9293,Gunnison Watershed RE1J,2017/2018,School,Varicella,Fully Immunized,81.16,2012
19605,9293,Gunnison Watershed RE1J,2017/2018,School,Varicella,IncompleteRecordCount,5.77,2012
19606,9293,Gunnison Watershed RE1J,2017/2018,School,Varicella,Non-Medical Exemption,12.28,2012
19607,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,,Summary Compliant,76.34,131
19608,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,DTaP,Fully Immunized,63.36,131
19609,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,DTaP,IncompleteRecordCount,14.5,131
19610,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,DTaP,Non-Medical Exemption,12.98,131
19611,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,HepB,Fully Immunized,63.36,131
19612,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,HepB,IncompleteRecordCount,14.5,131
19613,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,HepB,Non-Medical Exemption,12.98,131
19614,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,MMR,Fully Immunized,63.36,131
19615,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,MMR,IncompleteRecordCount,14.5,131
19616,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,MMR,Non-Medical Exemption,12.98,131
19617,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,Polio,Fully Immunized,63.36,131
19618,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,Polio,IncompleteRecordCount,14.5,131
19619,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,Polio,Non-Medical Exemption,12.98,131
19620,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,Varicella,Fully Immunized,63.36,131
19621,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,Varicella,IncompleteRecordCount,14.5,131
19622,9293,Gunnison Watershed RE1J,2018/2019,Kindergarten,Varicella,Non-Medical Exemption,12.98,131
19623,9293,Gunnison Watershed RE1J,2018/2019,School,,Summary Compliant,86.7,2015
19624,9293,Gunnison Watershed RE1J,2018/2019,School,DTaP,Fully Immunized,74.34,2015
19625,9293,Gunnison Watershed RE1J,2018/2019,School,DTaP,IncompleteRecordCount,3.67,2015
19626,9293,Gunnison Watershed RE1J,2018/2019,School,DTaP,Medical Exemption,0.15,2015
19627,9293,Gunnison Watershed RE1J,2018/2019,School,DTaP,Non-Medical Exemption,12.36,2015
19628,9293,Gunnison Watershed RE1J,2018/2019,School,HepB,Fully Immunized,74.29,2015
19629,9293,Gunnison Watershed RE1J,2018/2019,School,HepB,IncompleteRecordCount,3.72,2015
19630,9293,Gunnison Watershed RE1J,2018/2019,School,HepB,Medical Exemption,0.15,2015
19631,9293,Gunnison Watershed RE1J,2018/2019,School,HepB,Non-Medical Exemption,12.36,2015
19632,9293,Gunnison Watershed RE1J,2018/2019,School,MMR,Fully Immunized,74.29,2015
19633,9293,Gunnison Watershed RE1J,2018/2019,School,MMR,IncompleteRecordCount,3.72,2015
19634,9293,Gunnison Watershed RE1J,2018/2019,School,MMR,Medical Exemption,0.15,2015
19635,9293,Gunnison Watershed RE1J,2018/2019,School,MMR,Non-Medical Exemption,12.36,2015
19636,9293,Gunnison Watershed RE1J,2018/2019,School,Polio,Fully Immunized,74.29,2015
19637,9293,Gunnison Watershed RE1J,2018/2019,School,Polio,IncompleteRecordCount,3.72,2015
19638,9293,Gunnison Watershed RE1J,2018/2019,School,Polio,Medical Exemption,0.15,2015
19639,9293,Gunnison Watershed RE1J,2018/2019,School,Polio,Non-Medical Exemption,12.36,2015
19640,9293,Gunnison Watershed RE1J,2018/2019,School,Tdap,Fully Immunized,73.32,1132
19641,9293,Gunnison Watershed RE1J,2018/2019,School,Tdap,IncompleteRecordCount,1.77,1132
19642,9293,Gunnison Watershed RE1J,2018/2019,School,Tdap,Medical Exemption,0.18,1132
19643,9293,Gunnison Watershed RE1J,2018/2019,School,Tdap,Non-Medical Exemption,12.28,1132
19644,9293,Gunnison Watershed RE1J,2018/2019,School,Varicella,Fully Immunized,74.09,2015
19645,9293,Gunnison Watershed RE1J,2018/2019,School,Varicella,IncompleteRecordCount,3.72,2015
19646,9293,Gunnison Watershed RE1J,2018/2019,School,Varicella,Medical Exemption,0.15,2015
19647,9293,Gunnison Watershed RE1J,2018/2019,School,Varicella,Non-Medical Exemption,12.56,2015
19648,9293,Gunnison Watershed RE1J,2019/2020,Kindergarten,,Summary Compliant,92.41,145
19649,9293,Gunnison Watershed RE1J,2019/2020,Kindergarten,DTaP,Fully Immunized,77.24,145
19650,9293,Gunnison Watershed RE1J,2019/2020,Kindergarten,DTaP,In Process,8.28,145
19651,9293,Gunnison Watershed RE1J,2019/2020,Kindergarten,DTaP,IncompleteRecordCount,4.14,145
19652,9293,Gunnison Watershed RE1J,2019/2020,Kindergarten,DTaP,Non-Medical Exemption,8.28,145
19653,9293,Gunnison Watershed RE1J,2019/2020,Kindergarten,HepB,Fully Immunized,85.52,145
19654,9293,Gunnison Watershed RE1J,2019/2020,Kindergarten,HepB,In Process,4.14,145
19655,9293,Gunnison Watershed RE1J,2019/2020,Kindergarten,HepB,Non-Medical Exemption,8.28,145
19656,9293,Gunnison Watershed RE1J,2019/2020,Kindergarten,MMR,Fully Immunized,73.79,145
19657,9293,Gunnison Watershed RE1J,2019/2020,Kindergarten,MMR,In Process,8.97,145
